Muestras,Insertar0,InsertarM,Insertar1,Buscar0,BuscarM,Buscar1,Eliminar0,EliminarM,Eliminar1
43750,0.0011,0.0007,0.0003,22.8158,22.3017,23.6195,0.0005,23.3444,24.9463
43800,0.0019,0.0008,0.0003,22.9263,22.4602,23.3939,0.0006,24.2815,22.4598
43850,0.0013,0.001,0.0003,22.4979,23.7041,22.4753,0.0008,23.0895,23.1385
43900,0.0013,0.0011,0.0003,24.2877,23.0726,24.0787,0.0007,22.4023,22.9606
43950,0.0014,0.0007,0.0005,28.4723,24.4554,22.5205,0.0006,23.46,22.2873
44000,0.0009,0.0012,0.0003,23.6117,25.0345,25.711,0.0007,22.8528,23.7465
44050,0.001,0.001,0.0002,24.3981,22.8422,23.1853,0.0007,23.1683,24.55
44100,0.001,0.0009,0.0003,24.7825,24.0019,22.8807,0.0006,24.0144,23.618
44150,0.0011,0.0005,0.0003,22.5813,27.7574,26.6783,0.0014,22.6498,23.846
44200,0.001,0.0003,0.0003,23.4691,22.7171,22.6808,0.0009,23.4603,23.5619
44250,0.0017,0.0008,0.0003,23.2104,23.5988,22.6555,0.0006,23.074,23.0851
44300,0.001,0.0004,0.0003,23.9282,23.0947,23.307,0.0006,23.1847,23.9861
44350,0.0013,0.001,0.0003,23.7983,23.3819,22.8139,0.0005,24.5545,22.8073
44400,0.0015,0.0005,0.0003,24.1018,25.1931,23.2543,0.0006,24.0647,23.2275
44450,0.0012,0.0007,0.0003,22.6915,24.4185,23.1465,0.0005,23.8323,24.3347
44500,0.001,0.001,0.0002,23.7871,22.8732,23.5607,0.0009,23.572,23.444
44550,0.0014,0.0008,0.0004,23.4471,23.7037,25.0698,0.0006,23.8086,29.3888
44600,0.0011,0.0008,0.0003,23.1652,22.8641,24.3294,0.0006,24.4797,22.6758
44650,0.0011,0.0009,0.0003,23.318,22.8277,22.873,0.0006,23.5886,22.7076
44700,0.0012,0.0012,0.0004,36.3931,34.9255,29.7843,0.0007,23.2997,22.8599
44750,0.0012,0.0005,0.0004,23.6724,23.6042,25.0766,0.0007,24.8504,24.2178
44800,0.0011,0.0006,0.0003,23.6759,23.8557,22.9357,0.0013,24.572,23.8657
44850,0.001,0.0007,0.0003,23.7872,24.0094,24.4564,0.0008,24.5721,24.0006
44900,0.0018,0.0006,0.0003,24.7046,25.0042,25.2581,0.0008,23.7334,23.0914
44950,0.0007,0.0012,0.0003,24.6101,24.8187,23.3845,0.0008,23.5855,24.3661
45000,0.0016,0.0008,0.0003,23.3737,22.6041,23.4747,0.0004,23.8257,23.6154
45050,0.0007,0.0013,0.0003,24.8118,23.7739,24.4953,0.0006,23.5404,22.4446
45100,0.0011,0.0006,0.0003,23.156,24.1496,25.1383,0.0006,23.3843,24.9325
45150,0.0012,0.0004,0.0003,23.5653,23.6944,24.6235,0.0007,22.8182,23.8142
45200,0.0013,0.0011,0.0004,26.9289,24.9043,28.2947,0.001,23.4264,23.8275
45250,0.0015,0.0008,0.0003,23.8584,23.2476,24.2799,0.0007,27.5229,25.7523
45300,0.0011,0.001,0.0003,24.0184,23.9082,23.5196,0.0008,23.9835,24.4383
45350,0.001,0.0012,0.0003,24.6148,23.2669,24.1147,0.0007,22.8312,25.0884
45400,0.001,0.001,0.0003,23.5715,24.6554,23.712,0.0008,24.6042,22.9967
45450,0.001,0.0008,0.0003,23.8985,24.482,23.9428,0.0009,23.3937,23.9776
45500,0.0006,0.0008,0.0002,27.5466,25.3759,25.3188,0.001,26.7928,25.1776
45550,0.0009,0.0011,0.0003,24.0219,23.8596,25.7661,0.0006,23.8618,23.9977
45600,0.001,0.001,0.0003,24.5949,23.5691,24.2811,0.0009,24.1934,23.7447
45650,0.0013,0.0008,0.0003,23.7503,25.2181,24.5968,0.0007,23.7403,23.3896
45700,0.0011,0.0006,0.0003,24.02,27.4992,23.5131,0.0005,25.3592,23.8591
45750,0.0016,0.0007,0.0004,23.9506,24.8152,24.7847,0.0006,23.32,24.4214
45800,0.0018,0.0003,0.0003,23.713,23.7007,27.2497,0.0005,23.9004,24.4177
45850,0.0011,0.001,0.0002,24.054,24.1251,24.6916,0.0009,23.5485,23.9551
45900,0.0009,0.0009,0.0003,25.3878,24.1331,27.0376,0.0006,28.3009,24.4322
45950,0.001,0.0012,0.0003,24.0312,24.7954,25.0685,0.0006,23.8908,24.4097
46000,0.0011,0.0012,0.0003,27.9437,28.6599,26.7198,0.0006,26.3026,24.6059
46050,0.001,0.0012,0.0003,24.8759,25.2949,26.5612,0.0009,26.6146,24.2493
46100,0.0012,0.0014,0.0003,25.0686,24.0074,24.4157,0.0007,25.2237,24.6921
46150,0.0012,0.0011,0.0003,24.1722,24.1111,25.1487,0.0005,23.5009,23.8698
46200,0.001,0.0009,0.0003,27.8953,25.4561,24.0813,0.0007,24.907,24.7766
46250,0.0014,0.0008,0.0003,24.293,24.6381,24.6609,0.0004,23.9892,25.0043
46300,0.0013,0.0005,0.0002,24.0852,25.6155,23.3548,0.0004,25.8016,23.6425
46350,0.0009,0.0012,0.0003,24.363,24.5256,25.2709,0.0006,25.3483,23.309
46400,0.001,0.0014,0.0003,24.714,24.4785,24.224,0.0005,24.6168,25.2288
46450,0.0013,0.0012,0.0004,26.3689,24.416,23.8844,0.0006,24.11,23.4308
46500,0.0006,0.0016,0.0003,24.6105,24.1801,24.3847,0.0007,24.7776,24.4632
46550,0.0007,0.001,0.0003,23.6199,24.3316,24.6231,0.0016,24.4693,25.6878
46600,0.001,0.0013,0.0004,24.436,24.6185,24.6788,0.0005,24.0505,23.629
46650,0.001,0.001,0.0003,26.2931,25.9167,24.4368,0.0003,24.0532,24.0854
46700,0.0014,0.0014,0.0003,27.8755,25.674,23.8784,0.0011,28.6596,25.3632
46750,0.0015,0.0008,0.0003,24.7447,23.3665,25.7494,0.0006,24.8053,24.478
46800,0.0014,0.0009,0.0003,25.0768,24.9385,25.1524,0.0012,23.5833,24.5719
46850,0.0009,0.0015,0.0003,25.4684,24.3674,28.4108,0.0006,27.3839,25.4156
46900,0.0007,0.0217,0.0003,24.7487,24.8869,23.9086,0.0005,23.8029,25.3194
46950,0.001,0.0013,0.0003,25.7175,24.7172,26.7607,0.0008,24.2474,23.9282
47000,0.0007,0.0005,0.0003,24.6529,26.2323,26.83,0.0006,25.6121,24.6012
47050,0.0008,0.0008,0.0003,26.4978,24.6651,23.876,0.0004,25.3019,26.2086
47100,0.0013,0.0008,0.0003,24.8941,23.4846,25.2631,0.0008,25.7571,25.2776
47150,0.0009,0.0008,0.0003,25.3145,26.9233,25.2821,0.0007,23.8458,24.8652
47200,0.0009,0.0014,0.0003,26.0384,24.619,24.5504,0.0004,25.2346,24.8943
47250,0.0009,0.0011,0.0004,25.3833,24.1395,24.1746,0.0006,24.3094,25.5486
47300,0.0008,0.0007,0.0003,26.1986,25.0202,25.6964,0.0006,24.5936,24.0154
47350,0.0009,0.0013,0.0003,25.2568,25.551,27.8643,0.0007,24.7344,26.8872
47400,0.002,0.0008,0.0003,25.0885,24.6503,23.9821,0.0004,25.3196,25.8942
47450,0.0013,0.0004,0.0003,25.8425,23.9096,25.2165,0.0005,24.1998,25.881
47500,0.0015,0.0011,0.0003,27.2571,27.0158,25.4197,0.0005,24.5365,25.9711
47550,0.0008,0.001,0.0003,25.5653,25.0546,23.6707,0.0005,25.3262,25.4654
47600,0.0011,0.0013,0.0171,25.3769,24.1318,24.3531,0.0006,25.2002,24.1485
47650,0.0012,0.0011,0.0003,27.2173,25.8807,24.9953,0.0005,24.3655,24.4679
47700,0.0007,0.0012,0.0003,25.6269,24.8846,25.3223,0.0005,25.5895,25.3878
47750,0.0008,0.0008,0.0003,26.175,25.3375,24.8869,0.0005,25.0575,24.454
47800,0.0008,0.0012,0.0003,27.048,25.9454,24.5966,0.0004,25.3887,25.7484
47850,0.0013,0.0008,0.0003,25.9007,24.7724,25.8693,0.0005,24.8192,24.8279
47900,0.0007,0.001,0.0003,25.7762,25.6339,24.6272,0.0005,24.4323,25.1201
47950,0.0011,0.0009,0.0003,25.8393,25.2053,25.7554,0.0005,24.2144,25.8048
48000,0.0013,0.0008,0.0003,25.7637,26.5352,25.4022,0.001,26.6927,25.6403
48050,0.0006,0.0013,0.0003,25.137,25.3756,24.4494,0.0004,24.7223,26.4607
48100,0.001,0.0004,0.0003,24.6819,26.3651,26.1823,0.0006,24.7281,25.2702
48150,0.0009,0.0005,0.0003,25.8031,25.7458,26.9669,0.0006,25.1648,25.4975
48200,0.0007,0.0012,0.0002,26.3398,25.047,24.8063,0.0006,26.0722,25.8035
48250,0.0011,0.0005,0.0004,25.2677,28.2008,24.6076,0.0005,24.4639,25.3384
48300,0.001,0.0009,0.0003,26.4095,24.4437,26.8228,0.0004,25.4263,24.8666
48350,0.0007,0.002,0.0004,26.3998,25.33,26.5818,0.0004,26.9922,24.6813
48400,0.0007,0.001,0.0004,25.1081,25.3784,25.6226,0.0011,26.7113,25.6545
48450,0.0011,0.0004,0.0003,25.0392,25.1285,25.3986,0.0005,25.4555,25.5311
48500,0.0014,0.0011,0.0005,27.1996,26.507,25.5519,0.0005,26.7034,24.1537
48550,0.0006,0.0013,0.0003,25.6037,24.9379,25.3487,0.0008,25.8403,25.441
48600,0.0011,0.0008,0.0003,25.7121,25.9437,26.3094,0.0005,25.2173,26.6631
48650,0.001,0.0008,0.0003,26.1921,26.6016,25.7335,0.0004,25.3018,25.5674
48700,0.0013,0.0017,0.0003,25.9194,26.6293,26.1951,0.0008,25.0637,25.1066
48750,0.0012,0.0014,0.0003,25.5251,25.8311,25.5212,0.0003,26.3853,25.5122
48800,0.0006,0.001,0.0003,25.4173,26.6782,26.9935,0.0008,25.2419,25.2892
48850,0.0014,0.0008,0.0003,25.2385,25.5724,25.4565,0.0009,25.5775,25.0833
48900,0.001,0.0013,0.0003,26.9098,26.7214,26.7476,0.0006,26.7909,26.4316
48950,0.0008,0.0008,0.0003,27.0949,25.4836,26.3964,0.0004,26.0837,25.3138
49000,0.0015,0.0008,0.0003,26.2748,24.8114,25.6263,0.0006,24.9131,25.7392
49050,0.001,0.0009,0.0003,27.2471,27.6749,26.9712,0.0008,26.1216,25.7249
49100,0.0008,0.0014,0.0003,27.1474,25.0445,26.7715,0.0007,28.0141,27.4821
49150,0.0012,0.0006,0.0003,25.5604,26.1434,26.3032,0.0005,25.7078,26.9502
49200,0.0017,0.0008,0.0003,26.7404,25.6795,24.9531,0.0005,25.6574,25.8795
49250,0.0013,0.0013,0.0003,25.9548,26.2777,25.3743,0.0005,25.2273,25.4498
49300,0.0011,0.0009,0.0003,26.3112,26.0912,25.2004,0.0004,26.1801,25.699
49350,0.0014,0.0008,0.0003,25.277,25.9446,25.2928,0.0005,26.2162,25.4227
49400,0.001,0.0163,0.0003,27.4235,26.5943,26.3039,0.0006,25.6677,25.5903
49450,0.0011,0.0007,0.0003,29.7805,28.2352,26.2439,0.0008,27.6942,26.501
49500,0.0012,0.0006,0.0003,26.3134,25.5957,27.2257,0.0008,26.4444,26.5165
49550,0.0013,0.0007,0.0003,26.0787,26.9108,25.7277,0.0005,25.2461,25.225
49600,0.001,0.0016,0.0005,27.7218,29.4555,28.7201,0.0006,26.4591,25.6654
49650,0.0013,0.0015,0.0003,27.1084,26.6894,27.2959,0.0011,27.0931,26.1635
49700,0.001,0.0009,0.0002,27.1365,27.3824,29.4791,0.0006,29.2317,28.9069
49750,0.0021,0.0012,0.0004,34.6074,26.9573,26.8509,0.0009,28.6702,26.2863
49800,0.0017,0.001,0.0003,25.9803,27.5172,26.2909,0.0006,28.7815,29.9132
49850,0.0014,0.0003,0.0003,29.2498,32.8029,26.5932,0.0007,26.7214,27.4759
49900,0.001,0.001,0.0003,26.8226,26.0454,25.9769,0.0009,26.9228,25.5537
49950,0.0014,0.0008,0.0004,27.4374,25.787,27.6683,0.0008,25.1568,26.9058
50000,0.0011,0.0008,0.0003,27.4354,25.2757,25.6565,0.0007,27.152,27.4254
